language,module,category,deck_id,deck_title,deck_description,item_index,prompt,answer,answers_json,plural_answers_json,infinitive,translation,form_label,tense_tag,person_tag,is_imperfect,source_rank,source_text,story_id,story_title,story_level,story_unlock_percent,story_target_cefr,story_difficulty_notes,story_approx_word_count,story_text,raw_json
es,verbs,indefinido,haber,haber,to have,22,indefinido - ellos/ellas/ustedes,hubieron,"[""hubieron""]",,haber,to have,indefinido - ellos/ellas/ustedes,indefinido,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""indefinido - ellos/ellas/ustedes"", ""answer"": ""hubieron"", ""tenseTag"": ""indefinido"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,futuro,haber,haber,to have,23,futuro - yo,habré,"[""habré""]",,haber,to have,futuro - yo,futuro,yo,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""futuro - yo"", ""answer"": ""habré"", ""tenseTag"": ""futuro"", ""personTag"": ""yo""}}"
es,verbs,futuro,haber,haber,to have,24,futuro,habrás,"[""habrás""]",,haber,to have,futuro,futuro,,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""futuro"", ""answer"": ""habrás"", ""tenseTag"": ""futuro"", ""personTag"": null}}"
es,verbs,futuro,haber,haber,to have,25,futuro - él/ella/usted,habrá,"[""habrá""]",,haber,to have,futuro - él/ella/usted,futuro,él_ella_usted,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""futuro - él/ella/usted"", ""answer"": ""habrá"", ""tenseTag"": ""futuro"", ""personTag"": ""él_ella_usted""}}"
es,verbs,futuro,haber,haber,to have,26,futuro - nosotros,habremos,"[""habremos""]",,haber,to have,futuro - nosotros,futuro,nosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""futuro - nosotros"", ""answer"": ""habremos"", ""tenseTag"": ""futuro"", ""personTag"": ""nosotros""}}"
es,verbs,futuro,haber,haber,to have,27,futuro - vosotros,habréis,"[""habréis""]",,haber,to have,futuro - vosotros,futuro,vosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""futuro - vosotros"", ""answer"": ""habréis"", ""tenseTag"": ""futuro"", ""personTag"": ""vosotros""}}"
es,verbs,futuro,haber,haber,to have,28,futuro - ellos/ellas/ustedes,habrán,"[""habrán""]",,haber,to have,futuro - ellos/ellas/ustedes,futuro,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""futuro - ellos/ellas/ustedes"", ""answer"": ""habrán"", ""tenseTag"": ""futuro"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,condicional,haber,haber,to have,29,condicional - yo,habría,"[""habría""]",,haber,to have,condicional - yo,condicional,yo,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""condicional - yo"", ""answer"": ""habría"", ""tenseTag"": ""condicional"", ""personTag"": ""yo""}}"
es,verbs,condicional,haber,haber,to have,30,condicional,habrías,"[""habrías""]",,haber,to have,condicional,condicional,,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""condicional"", ""answer"": ""habrías"", ""tenseTag"": ""condicional"", ""personTag"": null}}"
es,verbs,condicional,haber,haber,to have,31,condicional - él/ella/usted,habría,"[""habría""]",,haber,to have,condicional - él/ella/usted,condicional,él_ella_usted,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""condicional - él/ella/usted"", ""answer"": ""habría"", ""tenseTag"": ""condicional"", ""personTag"": ""él_ella_usted""}}"
es,verbs,condicional,haber,haber,to have,32,condicional - nosotros,habríamos,"[""habríamos""]",,haber,to have,condicional - nosotros,condicional,nosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""condicional - nosotros"", ""answer"": ""habríamos"", ""tenseTag"": ""condicional"", ""personTag"": ""nosotros""}}"
es,verbs,condicional,haber,haber,to have,33,condicional - vosotros,habríais,"[""habríais""]",,haber,to have,condicional - vosotros,condicional,vosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""condicional - vosotros"", ""answer"": ""habríais"", ""tenseTag"": ""condicional"", ""personTag"": ""vosotros""}}"
es,verbs,condicional,haber,haber,to have,34,condicional - ellos/ellas/ustedes,habrían,"[""habrían""]",,haber,to have,condicional - ellos/ellas/ustedes,condicional,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""condicional - ellos/ellas/ustedes"", ""answer"": ""habrían"", ""tenseTag"": ""condicional"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,subjuntivo_presente,haber,haber,to have,35,subjuntivo presente - yo,haya,"[""haya""]",,haber,to have,subjuntivo presente - yo,subjuntivo_presente,yo,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo presente - yo"", ""answer"": ""haya"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""yo""}}"
es,verbs,subjuntivo_presente,haber,haber,to have,36,subjuntivo presente,hayas,"[""hayas""]",,haber,to have,subjuntivo presente,subjuntivo_presente,,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo presente"", ""answer"": ""hayas"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": null}}"
es,verbs,subjuntivo_presente,haber,haber,to have,37,subjuntivo presente - él/ella/usted,haya,"[""haya""]",,haber,to have,subjuntivo presente - él/ella/usted,subjuntivo_presente,él_ella_usted,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo presente - él/ella/usted"", ""answer"": ""haya"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""él_ella_usted""}}"
es,verbs,subjuntivo_presente,haber,haber,to have,38,subjuntivo presente - nosotros,hayamos,"[""hayamos""]",,haber,to have,subjuntivo presente - nosotros,subjuntivo_presente,nosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo presente - nosotros"", ""answer"": ""hayamos"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""nosotros""}}"
es,verbs,subjuntivo_presente,haber,haber,to have,39,subjuntivo presente - vosotros,hayáis,"[""hayáis""]",,haber,to have,subjuntivo presente - vosotros,subjuntivo_presente,vosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo presente - vosotros"", ""answer"": ""hayáis"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""vosotros""}}"
es,verbs,subjuntivo_presente,haber,haber,to have,40,subjuntivo presente - ellos/ellas/ustedes,hayan,"[""hayan""]",,haber,to have,subjuntivo presente - ellos/ellas/ustedes,subjuntivo_presente,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo presente - ellos/ellas/ustedes"", ""answer"": ""hayan"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,subjuntivo_pasado,haber,haber,to have,41,subjuntivo pasado - yo,hubiera | hubiese,"[""hubiera | hubiese""]",,haber,to have,subjuntivo pasado - yo,subjuntivo_pasado,yo,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo pasado - yo"", ""answer"": ""hubiera | hubiese"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""yo""}}"
es,verbs,subjuntivo_pasado,haber,haber,to have,42,subjuntivo pasado,hubieras | hubieses,"[""hubieras | hubieses""]",,haber,to have,subjuntivo pasado,subjuntivo_pasado,,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo pasado"", ""answer"": ""hubieras | hubieses"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": null}}"
es,verbs,subjuntivo_pasado,haber,haber,to have,43,subjuntivo pasado - él/ella/usted,hubiera | hubiese,"[""hubiera | hubiese""]",,haber,to have,subjuntivo pasado - él/ella/usted,subjuntivo_pasado,él_ella_usted,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo pasado - él/ella/usted"", ""answer"": ""hubiera | hubiese"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""él_ella_usted""}}"
es,verbs,subjuntivo_pasado,haber,haber,to have,44,subjuntivo pasado - nosotros,hubiéramos | hubiésemos,"[""hubiéramos | hubiésemos""]",,haber,to have,subjuntivo pasado - nosotros,subjuntivo_pasado,nosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo pasado - nosotros"", ""answer"": ""hubiéramos | hubiésemos"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""nosotros""}}"
es,verbs,subjuntivo_pasado,haber,haber,to have,45,subjuntivo pasado - vosotros,hubierais | hubieseis,"[""hubierais | hubieseis""]",,haber,to have,subjuntivo pasado - vosotros,subjuntivo_pasado,vosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo pasado - vosotros"", ""answer"": ""hubierais | hubieseis"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""vosotros""}}"
es,verbs,subjuntivo_pasado,haber,haber,to have,46,subjuntivo pasado - ellos/ellas/ustedes,hubieran | hubiesen,"[""hubieran | hubiesen""]",,haber,to have,subjuntivo pasado - ellos/ellas/ustedes,subjuntivo_pasado,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo pasado - ellos/ellas/ustedes"", ""answer"": ""hubieran | hubiesen"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,imperativo,haber,haber,to have,47,imperativo positivo,he | habe,"[""he | habe""]",,haber,to have,imperativo positivo,imperativo,,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""imperativo positivo"", ""answer"": ""he | habe"", ""tenseTag"": ""imperativo"", ""personTag"": null}}"
es,verbs,imperativo,haber,haber,to have,48,imperativo positivo,hayas,"[""hayas""]",,haber,to have,imperativo positivo,imperativo,,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""imperativo positivo"", ""answer"": ""hayas"", ""tenseTag"": ""imperativo"", ""personTag"": null}}"
es,verbs,imperativo,haber,haber,to have,49,imperativo positivo - él/ella/usted,haya,"[""haya""]",,haber,to have,imperativo positivo - él/ella/usted,imperativo,él_ella_usted,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""imperativo positivo - él/ella/usted"", ""answer"": ""haya"", ""tenseTag"": ""imperativo"", ""personTag"": ""él_ella_usted""}}"
es,verbs,imperativo,haber,haber,to have,50,imperativo positivo - nosotros,hayamos,"[""hayamos""]",,haber,to have,imperativo positivo - nosotros,imperativo,nosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""imperativo positivo - nosotros"", ""answer"": ""hayamos"", ""tenseTag"": ""imperativo"", ""personTag"": ""nosotros""}}"
es,verbs,imperativo,haber,haber,to have,51,imperativo positivo - vosotros,habed,"[""habed""]",,haber,to have,imperativo positivo - vosotros,imperativo,vosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""imperativo positivo - vosotros"", ""answer"": ""habed"", ""tenseTag"": ""imperativo"", ""personTag"": ""vosotros""}}"
es,verbs,imperativo,haber,haber,to have,52,imperativo positivo - ellos/ellas/ustedes,hayan,"[""hayan""]",,haber,to have,imperativo positivo - ellos/ellas/ustedes,imperativo,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""imperativo positivo - ellos/ellas/ustedes"", ""answer"": ""hayan"", ""tenseTag"": ""imperativo"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,subjuntivo_futuro,haber,haber,to have,53,subjuntivo futuro - yo,hubiere,"[""hubiere""]",,haber,to have,subjuntivo futuro - yo,subjuntivo_futuro,yo,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo futuro - yo"", ""answer"": ""hubiere"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""yo""}}"
es,verbs,subjuntivo_futuro,haber,haber,to have,54,subjuntivo futuro,hubieres,"[""hubieres""]",,haber,to have,subjuntivo futuro,subjuntivo_futuro,,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo futuro"", ""answer"": ""hubieres"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": null}}"
es,verbs,subjuntivo_futuro,haber,haber,to have,55,subjuntivo futuro - él/ella/usted,hubiere,"[""hubiere""]",,haber,to have,subjuntivo futuro - él/ella/usted,subjuntivo_futuro,él_ella_usted,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo futuro - él/ella/usted"", ""answer"": ""hubiere"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""él_ella_usted""}}"
es,verbs,subjuntivo_futuro,haber,haber,to have,56,subjuntivo futuro - nosotros,hubiéremos,"[""hubiéremos""]",,haber,to have,subjuntivo futuro - nosotros,subjuntivo_futuro,nosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo futuro - nosotros"", ""answer"": ""hubiéremos"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""nosotros""}}"
es,verbs,subjuntivo_futuro,haber,haber,to have,57,subjuntivo futuro - vosotros,hubiereis,"[""hubiereis""]",,haber,to have,subjuntivo futuro - vosotros,subjuntivo_futuro,vosotros,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo futuro - vosotros"", ""answer"": ""hubiereis"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""vosotros""}}"
es,verbs,subjuntivo_futuro,haber,haber,to have,58,subjuntivo futuro - ellos/ellas/ustedes,hubieren,"[""hubieren""]",,haber,to have,subjuntivo futuro - ellos/ellas/ustedes,subjuntivo_futuro,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""haber"", ""form"": {""label"": ""subjuntivo futuro - ellos/ellas/ustedes"", ""answer"": ""hubieren"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,infinitivo,estar,estar,to be,1,infinitivo,estar,"[""estar""]",,estar,to be,infinitivo,infinitivo,,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""infinitivo"", ""answer"": ""estar"", ""tenseTag"": ""infinitivo"", ""personTag"": null}}"
es,verbs,gerundio,estar,estar,to be,2,gerundio,estando,"[""estando""]",,estar,to be,gerundio,gerundio,,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""gerundio"", ""answer"": ""estando"", ""tenseTag"": ""gerundio"", ""personTag"": null}}"
es,verbs,participio,estar,estar,to be,3,participio,estado,"[""estado""]",,estar,to be,participio,participio,,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""participio"", ""answer"": ""estado"", ""tenseTag"": ""participio"", ""personTag"": null}}"
es,verbs,presente,estar,estar,to be,4,presente - yo,estoy,"[""estoy""]",,estar,to be,presente - yo,presente,yo,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""presente - yo"", ""answer"": ""estoy"", ""tenseTag"": ""presente"", ""personTag"": ""yo""}}"
es,verbs,presente,estar,estar,to be,5,presente,estás,"[""estás""]",,estar,to be,presente,presente,,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""presente"", ""answer"": ""estás"", ""tenseTag"": ""presente"", ""personTag"": null}}"
es,verbs,presente,estar,estar,to be,6,presente - él/ella/usted,está,"[""está""]",,estar,to be,presente - él/ella/usted,presente,él_ella_usted,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""presente - él/ella/usted"", ""answer"": ""está"", ""tenseTag"": ""presente"", ""personTag"": ""él_ella_usted""}}"
es,verbs,presente,estar,estar,to be,7,presente - nosotros,estamos,"[""estamos""]",,estar,to be,presente - nosotros,presente,nosotros,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""presente - nosotros"", ""answer"": ""estamos"", ""tenseTag"": ""presente"", ""personTag"": ""nosotros""}}"
es,verbs,presente,estar,estar,to be,8,presente - vosotros,estáis,"[""estáis""]",,estar,to be,presente - vosotros,presente,vosotros,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""presente - vosotros"", ""answer"": ""estáis"", ""tenseTag"": ""presente"", ""personTag"": ""vosotros""}}"
es,verbs,presente,estar,estar,to be,9,presente - ellos/ellas/ustedes,están,"[""están""]",,estar,to be,presente - ellos/ellas/ustedes,presente,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""presente - ellos/ellas/ustedes"", ""answer"": ""están"", ""tenseTag"": ""presente"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,imperfecto,estar,estar,to be,10,imperfecto - yo,estaba,"[""estaba""]",,estar,to be,imperfecto - yo,imperfecto,yo,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""imperfecto - yo"", ""answer"": ""estaba"", ""tenseTag"": ""imperfecto"", ""personTag"": ""yo""}}"
es,verbs,imperfecto,estar,estar,to be,11,imperfecto,estabas,"[""estabas""]",,estar,to be,imperfecto,imperfecto,,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""imperfecto"", ""answer"": ""estabas"", ""tenseTag"": ""imperfecto"", ""personTag"": null}}"
es,verbs,imperfecto,estar,estar,to be,12,imperfecto - él/ella/usted,estaba,"[""estaba""]",,estar,to be,imperfecto - él/ella/usted,imperfecto,él_ella_usted,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""imperfecto - él/ella/usted"", ""answer"": ""estaba"", ""tenseTag"": ""imperfecto"", ""personTag"": ""él_ella_usted""}}"
es,verbs,imperfecto,estar,estar,to be,13,imperfecto - nosotros,estábamos,"[""estábamos""]",,estar,to be,imperfecto - nosotros,imperfecto,nosotros,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""imperfecto - nosotros"", ""answer"": ""estábamos"", ""tenseTag"": ""imperfecto"", ""personTag"": ""nosotros""}}"
es,verbs,imperfecto,estar,estar,to be,14,imperfecto - vosotros,estabais,"[""estabais""]",,estar,to be,imperfecto - vosotros,imperfecto,vosotros,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""imperfecto - vosotros"", ""answer"": ""estabais"", ""tenseTag"": ""imperfecto"", ""personTag"": ""vosotros""}}"
es,verbs,imperfecto,estar,estar,to be,15,imperfecto - ellos/ellas/ustedes,estaban,"[""estaban""]",,estar,to be,imperfecto - ellos/ellas/ustedes,imperfecto,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""imperfecto - ellos/ellas/ustedes"", ""answer"": ""estaban"", ""tenseTag"": ""imperfecto"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,indefinido,estar,estar,to be,16,indefinido - yo,estuve,"[""estuve""]",,estar,to be,indefinido - yo,indefinido,yo,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""indefinido - yo"", ""answer"": ""estuve"", ""tenseTag"": ""indefinido"", ""personTag"": ""yo""}}"
es,verbs,indefinido,estar,estar,to be,17,indefinido,estuviste,"[""estuviste""]",,estar,to be,indefinido,indefinido,,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""indefinido"", ""answer"": ""estuviste"", ""tenseTag"": ""indefinido"", ""personTag"": null}}"
es,verbs,indefinido,estar,estar,to be,18,indefinido - él/ella/usted,estuvo,"[""estuvo""]",,estar,to be,indefinido - él/ella/usted,indefinido,él_ella_usted,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""indefinido - él/ella/usted"", ""answer"": ""estuvo"", ""tenseTag"": ""indefinido"", ""personTag"": ""él_ella_usted""}}"
es,verbs,indefinido,estar,estar,to be,19,indefinido - nosotros,estuvimos,"[""estuvimos""]",,estar,to be,indefinido - nosotros,indefinido,nosotros,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""indefinido - nosotros"", ""answer"": ""estuvimos"", ""tenseTag"": ""indefinido"", ""personTag"": ""nosotros""}}"
es,verbs,indefinido,estar,estar,to be,20,indefinido - vosotros,estuvisteis,"[""estuvisteis""]",,estar,to be,indefinido - vosotros,indefinido,vosotros,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""indefinido - vosotros"", ""answer"": ""estuvisteis"", ""tenseTag"": ""indefinido"", ""personTag"": ""vosotros""}}"
es,verbs,indefinido,estar,estar,to be,21,indefinido - ellos/ellas/ustedes,estuvieron,"[""estuvieron""]",,estar,to be,indefinido - ellos/ellas/ustedes,indefinido,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""indefinido - ellos/ellas/ustedes"", ""answer"": ""estuvieron"", ""tenseTag"": ""indefinido"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,futuro,estar,estar,to be,22,futuro - yo,estaré,"[""estaré""]",,estar,to be,futuro - yo,futuro,yo,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""futuro - yo"", ""answer"": ""estaré"", ""tenseTag"": ""futuro"", ""personTag"": ""yo""}}"
es,verbs,futuro,estar,estar,to be,23,futuro,estarás,"[""estarás""]",,estar,to be,futuro,futuro,,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""futuro"", ""answer"": ""estarás"", ""tenseTag"": ""futuro"", ""personTag"": null}}"
es,verbs,futuro,estar,estar,to be,24,futuro - él/ella/usted,estará,"[""estará""]",,estar,to be,futuro - él/ella/usted,futuro,él_ella_usted,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""futuro - él/ella/usted"", ""answer"": ""estará"", ""tenseTag"": ""futuro"", ""personTag"": ""él_ella_usted""}}"
es,verbs,futuro,estar,estar,to be,25,futuro - nosotros,estaremos,"[""estaremos""]",,estar,to be,futuro - nosotros,futuro,nosotros,,,,,,,,,,,,"{""verb"": ""estar"", ""form"": {""label"": ""futuro - nosotros"", ""answer"": ""estaremos"", ""tenseTag"": ""futuro"", ""personTag"": ""nosotros""}}"
